12063	Ninkii yimid baa arkay Warsame.	The man who came saw Warsame.
12064	Yuu arkay ninkii yimid?	Whom did the man who came see?
12065	Warsamuu arkay ninkii.	The man saw Warsame.
12066	Ninkii yimid wuu arkay.	The man who came saw it.
12067	Waxaa arkay isaga ninkii yimid.	The man who came saw him.
12068	Waan arkay ninkii yimid.	I saw the man that came.
12069	Ninkii yimid waan arkay.	I saw the man that came.
12070	Ninkii yimid wuu i arkay.	The man who came saw me.
12071	Wiilka jirrani ma ku yaqaanaa?	Does the boy who is ill know you?
12072	Wiilka xanuunsani ma ku yaqaanaa?	Does the boy who is ill know you?
12073	Wiilka bukaa ma ku yaqaanaa?	Does the boy who is ill know you?
12074	Wiilka buka ma taqaanaa?	Do you know the boy who is ill?
12075	Wiilka bukaahi ma ku yaqaanaa?	Does the boy who is ill know you?
12076	Ninkii dukaanlaha ahaa ayaa ii yeeray.	The man who was a shopkeeper shouted to me.
12077	Nin dukaanlaha ahaa wuu ii yeeray.	A man who was a shopkeeper shouted to me.
12078	Ninkii dukaanlaha ahaa wuu ii yeeray.	The man who was a shopkeeper shouted to me.
12079	Ninkii dukaanlaha ahaa waan u yeeray.	I shouted to the man who was a shopkeeper.
12080	Qor.|pret	He wrote it.
12081	Qore.|pret	They wrote it.
12082	Kani ma macallin baa?	Is this a teacher?
12083	Kani ma baraa?	Is this a teacher?
12084	Tani ma baraa?	Is this a spot?
12085	bar|f	a spot
12086	Kuwani ma baraa?	Are these spots?
12087	Ma baraa?|f.sg	Is it a spot?
12088	Ma baraa?|pl	Are they spots?
12089	Ma baraa?|m.sg	Is it a teacher?
12090	Maskii ma qabtay?	Did the snake catch it?
12091	Mas ma qabtay? SV	Did a snake catch it?
12092	Mas ma qabtay? OV	Did he catch a snake?
12093	Ha soo bixin.	Don't come out.
12094	Ha bixin!|-in	Don't go out.
12095	Ha bixin!|-n	Don't pay.
12096	ninkii la joogay awoowgii SVO	the man who stayed with the grand-father
12097	ninkii la jooga adeerkey SVO	the man who is staying with my uncle
12098	ninkii la joogay adeerkay SVO	the man who stayed with my uncle
12099	ninkii adeerkay la joogay OSV	the man that my uncle was staying with
12100	ninkii adeerkay la joogay SOV	the man who is staying with my uncle
12101	hor-u-mar	development, progress
12102	midab-takoor	apartheid, race discrimination
12103	midab-kala-sooc	racism
12104	Saylac	town in Somaliland
12105	reer-Boorame	people from Boorama
12106	duur-joog	wild animals
12107	habar dugaag	savage animals (m.coll.)
12108	dugaag	beast, savage
12109	habar	old woman, mother
12110	habar dugaagta	the savage animals
12111	dugaagga	the savage, beast
12112		
12113	dugaagta	the beasts (coll.)
12114	beel-daaje	village chief
12115	guddoomiye	president (of an organisation)
12116	guddoonshe	chairman (at a meeting)
12117	caaway	tonight
12118	ama caawa	or tonight
12119	caawa	tonight
12120	caawada	the evening today
12121	beero cusub	new fields
12122	Beero cusub baa loo beeraa.	One cultivates new fields for them.
12123	Beero cusub baa loo sameeyaa.	One makes new fields for them.
12124	Beero cusub baa loo sameeyay.	One made new fields for them.
12125	Samee!	Do it!
12126	sameeyaa	makes
12127	samaynayaa	is making
12128	sameeyay	made
12129	Cunto samee!	Make food!
12130	Bariiska samee!	Make the rice!
12131	Bashiir	male name
12132	Bashiir Cabdi	male name
12133	Bashiir Cabdi Aadan	male name
12134	Bashiir Aadan	male name
12135	reer Muqdisho	people of Mogadishu
12136	reer Muqdishoow	you, people of Mogadishu (voc.)
12137	dadyowga Muqdisho ka yimaado	the people (coming) from Mogadishu
12138	reerka Muqdisho ka yimaado	the people (coming) from Mogadishu
12139	reerka Muqdisho ka yimaada	the people (coming) from Mogadishu
12140	reerka Muqdisho 	the people of Mogadishu
12141	reermagaal	city folk
12142	reermagaalka	the city folk
12143	labaatan nin	twenty men
12144	Geeska Afrika	the Horn of Africa
12145	baarlamaanka Soomaaliya	the parliament of Somalia
12146	habeenkii	in the evening
12147	habeenka	the evening
12148	Habeenkii baa da'ay roob badan.	In the evening a lot of rain fell.
12149	Habeenkii baa roob badani da'ay.	In the evening a lot of rain fell.
12150	Habeenkii baa roob badan da'ay.	In the evening a lot of rain fell.
12151	Habeenkii baa roob yar da'ay.	In the evening a little rain fell.
12152	Habeenkii baa roob weyn da'ay.	There was a heavy rain in the evening.
12153	qof weyn	a big person
12154	Qof weyn ayaa wuxuu macallin u yahay qof yar.	A big person is a teacher for a small person.
12155	Qofka weyni waa macallinka qofka yari.	The big person is the teacher of the small person.
12156	Qofka weyn waa macallinka qofka yar.	The big person is the teacher of the small person.
12157	ilmo yar	small children
12158	carruur yar	small children
12159	ilmo|m	children
12160	ilmaha yar	the small children
12161	carruurta yar	the small children
12162	Ilmaha yar ma fahmi karaan halista.	The small children cannot understand the danger.
12163	muraayad yar	a small mirror
12164	bakeeri yar	a small glass
12165	bakeeri yar oo wax caano ku jiro	a small glass that there is some milk in
12166	bakeeri yar oo caano ku jiro	a small glass that there is milk in
12167	bakeeriga caano ku jiro	the glass that there is milk in
12168	Qaado bakeeri yar oo ay caano ku jiraan.	Take a small glass that there is milk in.
12169	Qaado bakeeri cusub oo caano ku jiro.	Take a new glass that there is milk in.
12170	bakeeri weyn	a big glass
12171	bakeeri weyn oo carro ay ku jirto	a big glass that there is mud in
12172	bakeeri weyn oo carro ku jirto	a big glass that there is mud in
12173	Miiska dul saarbakeeri weyn oo carro ku jirto.	Put on the table a big glass that there is mud in.
12174	Miiska dul saar bakeeri oo carro ku jirto.	Put on the table a glass that there is mud in.
12175	Miiska dul saar bakeeri oo ay carro ku jirto.	Put on the table a glass that there is mud in.
12176	Miiska dul saar bakeeri weyn oo ay carro ku jirto.	Put on the table a big glass that there is mud in.
12177	Saar miiska bakeeri weyn oo carro ku jirto.	Put on the table a big glass that there is mud in.
12178	Saar miiska bakeeri ee carro ku jirto.	Put on the table a glass that there is mud in.
12179	gasacad	can, tin
12180	gasacad oo ay biyo ku jirto	a can that there is water in
12181	Qaado gasacad ay biyo ku jirto.	Take a can that there is water in.
12182	Soo qaado gasacad ay biyo ku jirto.	Take a can that there is water in.
12183	Soo qaado gasacad oo ay biyo ku jirto.	Take a can that there is water in.
12184	Soo qabso gasacad ay biyo ku jirto.	Take a can that there is water in.
12185	Soo qaado gasacaddii biyaha ku jirto.	Take the can that is in the water.
12186	Saar ka dib dabka.	Put it then on the fire.
12187	Saar ka gadaal dabka	Put it then on the fire.
12188	Dul saar dabka.	Put it then on the fire.
12189	Maxay fiirinayaan ardayda?	What are the pupils looking at?
12190	Maxay ardayda fiirinayaan?	What are the pupils looking at?
12191	Ardayda maxay fiirinayaan?	What are the pupils looking at?
12192	ardada ka muuqata sawirka	the pupils that can be seen in the picture
12193	Ardada ka muuqata sawirka maxay fiirinayaan?	What are they looking at, the pupils that can be seen in the picture?
12194	Maxay fiirinayaan ardada sawirka muuqata?	What are they looking at, the pupils that can be seen in the picture?
12195	Maxay fiirinayaan ardayda sawir ka muuqata?	What are they looking at, the pupils that can be seen in the picture?
12196	Ardayda sawirka ka muuqata maxay eegayaan?	What are they looking at, the pupils that can be seen in the picture?
12197	Ardayda sawir ka muuqata maxaa ay eegayaan?	What are they looking at, the pupils that can be seen in the picture?
12198	sawirka ardayda ka muuqata	the pupils showing in the picture
12199	baabuurradooda	their cars
12200	baabuurtooda	their cars
12201	safarkooda	their travel
12202	qosolkooda	their laughter
12203	suunkooda	their belt
12204	suumankooda	their belts
12205	sheekooyinkooda	their stories
12206	sheekadooda	their story
12207	qosol|m	laughter
12208	Wiilka waa macallin.	The boy is a teacher.
12209	Wiilka jooga guriga Axmed waa macallin.	The boy who is in Ahmed's house is a teacher.
12210	Wiilka jooga Axmed gurigiisa waa macallin.	The boy who is in Ahmed's house is a teacher.
12211	wiilka jooga Axmed gurigiisa	the boy who is in Ahmed's house
12212	Wiilka Axmed gurigiisa jooga waa macallin.	The boy who is in Ahmed's house is a teacher.
12213	Maryan waa gabar.	Maryan is a girl.
12214	Maryan waa gabar akhlaaq leh.	Maryan is a well behaved girl.
12215	Maryan waa gabar aadaab leh.	Maryan is a well behaved girl.
12216	Edeb ma lihid.	You don't have any manners.
12217	Maryan waxay shey ku riddey sallad.	Maryan put something into a basket.
12218	Maryan waxay moos ku ridday sallad.	Maryan put bananas into a basket.
12219	Maryan waxay mooska ku ridday salladda.	Maryan put the bananas into the basket.
12220	cambo, moos, liin	mango, bananas, citrus fruits
12221	Maryan waxay dambiisha ku ridday moos, cambe iyo qare.	Maryan but into a basket bananas, mangos and a water melon.
12222	Afar waxay ka badan tahay saddex.	Four is more than three.
12223	Soomaaliya waxay gaari kartaa meesha la rabo.	Somaliya can reach the position that it wishes to.
12224	Waxaa hubaal ah in ay Soomaaliya gaarayso oo helayso waxa ay rabto xagga dhaqaalaha.	It is possible that Somalia achieves and finds what it wishes regarding the economy.
12225	Faransiiska wuxuu diidaa in Soomaaliya is raacdo.	France is opposed to Somalia's coming together.
12226	Waxaan la yaabaa in ay Soomaaliya ka mid tahay Afrika.	I am suprised that Somalia is part of Africa.
12227	Waxaan la yaabaa in Soomaaliya ku taallo Geeska Afrika.	I am surprised that Somalia is positioned in the Horn of Africa.
12228	Waxaan la yaaban ahay in Soomaaliya ay ku taallo Geeska Afrika.	I am surprised that Somalia is positioned in the Horn of Africa.
12230	Maxay sameynayaan labada gabdhood?	What are the two girls doing?
12231	Labada gabdhood waxay ku nool yihiin magaalada Muqdisho.	The two girls live in the city of Mogadishu.
12232	Labada gabdhood waxay deggen yihiin Muqdisho.	The two girls live in the city of Mogadishu.
12233	Halkaan waxaa degganaa afar naagood.	Here, there were living four women.
12234	Halkaan waxaa deggen afar naagood.	Here, there are four women living.
12235	Halkaan baa ay afar naagood deggen yihiin.	Here, there are four women living.
12236	Halkaan ayaa ay afar naagood deggen yihiin.	Here, there are four women living.
12237	Halkaan ay afar naagood deggen yihiin.	Here, there are four women living.
12238	Haa, wuu maray.	Yes, he passed by
12239	Haa, shalay ayuu maray.	Yes, he passed by yesterday.
12240	Haa, wiilku wuu lumay.	Yes, the boy got lost.
12241	Nalku ma nuurayaa?	Is the lightbulb shining?
12242	Haa, nalku wuu nuurayaa.	Yes, the lightbulb is shining.
12243	Haa, nalku wuu nuuraa.	Yest, the lightbulb shines.
12244	Haa, maamuluhu wuu welwelaa.	Yes, the director worries.
12245	Wariyuhu hal ma rarayaan?	Are [sic!] the reporter loading a camel?
12246	Wariyuhu hal ayuu rarayaa.	The reporter is loading a camel.
12247	Wariyuhu hal ma rarayaa?	Is the reporter loading a camel?
12248	Maamuluhu weli mallaay ayuu rarayaa?	The director is still loading fish.
12249	Ilmuhu maro ayay hooyo la mayrayaan.	The children are washing fabric with mother.
12250	Ilmuhu maro waxay la mayrayaan hooyo.	The children are washing fabric with mother.
12251	Hooyo ayay ilmuhu maro la māyrayaan.	The children are washing fabric with mother.
12252	Maxay ilmuhu hooyo la mayrayaan?	What are the children washing with mother?
12253	Waxay ilmuhu hooyo la mayrayaan maro.	The children are washing fabric with mother.
12254	Wariyihii ilmihii hal miyuu la maa hal miyuu la maalay?	Did the reporter milk a camel together with the children?
12255	Yaa hal ilmaha la maalay?	Who milked a camel together with the children?
12256	Qorraxdii iyo Dabayl Hawd oo ku doodaya xoog 	When the Sun and the North Wind (who) were arguing about strength
12257	ayuu u soo baxay Socdaal buste culus ku duubani.	there appeared a Traveller wrapped in a heavy blanket.
12258	Markaas ayey ku heshiiyeen	
12259	Markaas ayay ku heshiiyeen	Then they agreed upon
12260	kooda marka hore Socdaalka bustaha ka qaada.	which one of them first takes the blanket off the Traveller.
12261	Ha ogaado in uu kan kale ka taag roon yahay.	(So that) he should know that he is stronger than the other.
12262	Goortaas ayay Dabayshii ku afuuftay itaalkeedii oo dhan.	Then the Wind blew with all its might.
12263	Balse	However
12264	markay aad ugu afuuftaba	when it blew very much
12265	Socdaalku ayuu aad isugu duubaa bustihiisa.	the Traveller wrapped himself very much into his blanket.
12266	Markay Dabayshii Hawd u maaro wayday	When the North Wind wasn't successful
12267	ayay iska daysay.	it gave up.
12268	Goortaas ay Cadceeddii soo saartay kulaylkeedii	When the Sun turned on its heat,
12269	uu Socdaalkii degdeg isaga qaaday bustihii.	the Traveller quickly took off the blanket.
12270	Markaas ay Dabayshii qirtay	Then the Wind admitted
12271	in ay Qorraxdu ka xoog weyn tahay labadooda.	that the Sun is the strongest of the two of them.
12272	Kani waa dugsiga Sahro.	This is Sahra's school
12273	Subax wanaagsan, ardayday!	Good morning, students!
12274	Subax wanaagsan, bare!	Good morning, teacher!
12275	Tani waa Xasno.	This is Hasna.
12276	Tani waa Qaali.	This is Qali.
12277	Kani waa Saciid.	This is Saeed.
12278	Kani waa wiil.	This is a boy.
12279	Tani waa gabadh.	This is a girl.
12280	Kani waa Jibriil.	This is Jibril.
12281	Jibriil waa arday.	Jibril is a student.
12282	Waa kan Jibriil.	Jibril is this one.
12283	Jibriil waa nadiif.	Jibril is clean.
12284	Kani waa fasal.	This is a class.
12285	Kaasina waa arday.	And that is a student.
12286	Fasalkani waa labaad ba'.	This class is 2B
12287	Tani waa gacan.	This is a hand/arm
12288	Gacantani waa wasakh.	This hand/arm is dirty.
12289	kow: baasto	one: pasta
12290	labo: bariis	two: rice
12291	saddex: soor	three: maize porridge
12292	afar: shaah	four: tea
12293	shan: saliid	five: oil
12294	lix: muufo	lix: flat bread
12295	toddobo: canjeero	seven: pancake
12296	siddeed: cambuulo	eight: boiled whole grains
12297	sagaal: sambuus	nine: samosa
12298	toban: rooti	ten: bread
12299	karooto	carrots
12300	babbaay	papaya
12301	Kuwani waa cunto.	These things are food.
12302	bagal	radish
12303	Tani waa jiko.	This is a kitchen
12304	Kani waa jid.	This is a road.
12305	Baabuurta waa khatar.	The cars are a danger.
12306	Kuwani waa dad.	These are people.
12307	Cumar dukaankiisu waa yar yahay.	Omar's shop is small.
12308	Maryan carruurteedii waa badan yihiin.	Maryan's children are many.
12309	Cali macallinkiisu waa wanaagsan yahay.	Ali's teacher is good.
12310	Isku aadi lidadka.	Combine the opposites.
12311	Sheeg lidadka erayadan.	Tell the opposites of these words.
12312	Qoraal sagaalaad	The ninth text
12313	Ku buuxi erayadan shaqallada gaagaaban.	Fill in short vowels in these words.
12314	Ku buuxi erayadan shaqallada dhaadheer.	Fill in long vowels in these words.
12315	Erayada soo socda ka dhig wadar.	Put the following words in the plural.
12316	Erayada soo socda qor lidadkooda.	Write the opposites of the following words.
12317	Geli erayadan jadwalkan.	Enter these words into this table.
12318	miisas	tables
12319	dariishado	windows
12320	sabbuurado	balckboards
12321	basas	buses
12322	masas	snakes
12323	maalmaha toddobaadka	the days of the week
12324	Axad	Sunday
12325	Khamiis|f	Thursday
12326	Jimce	Friday
12327	burkii Ciiddul-Adxaha	Sacrifice Feast cookies
12328	Faadumo waxaa ay samaynaysaa burkii Ciiddul-Adxa.	Faduma is making Sacrifice Feast cookies.
12329	Dabadeed akhri.	Then read.
12330	Isku dar oo baaquli ku qas ukun, bur iyo sonkor.	Add and mix in a bowl eggs, flour and sugar.
12331	Si fiican isugu garaac isku-jirkaas.	Mix that dough together well.
12332	U jar isku-jirka qaabab kala duwan.	Cut the dough into different shapes.
12333	Isku-jirkaas saliid dabka la saar iyaga oo qaab samaysan.	Put that dough with oil on the fire when they are formed into shapes.
12334	Birtaawo ka dhig waxa aad wax ku shiilaysid.	Take out from the pan what you are frying in it.
12335	Hadda waad cuni kartaa burka.	Now you can eat the cookies.
12336	Markii ugu horraysay maxaa dhacay?	At the very beginning, what happened?
12337	U dhig weerooyinkan habka ay isugu xigaan.	Put these sentences in the order they belong together.
12338	Cun buskudka.	Eat the biscuits.
12339	Isku garaac ukun, bur iyo sonkor.	Mix together eggs, flour and sugar.
12340	Qaab u samee burka.	Make the cookies to a shape.
12341	Birtaawo ku shiil burka.	Fry the cookies in a pan.
12342	Buuxi meelaha bannaan.	Fill the empty spaces.
12343	Isticmaal erayadan.	Use these words.
12344	wuu	(declarative particle) he
12345	waa ay	(declarative particle) she
12346	waxa ay	(final focus particle) she
12347	waxa uu	(final focus particle) he
